restaurant_name,rating,average_price,average_delivery_time,south_indian_or_not,north_indian_or_not,fast_food_or_not,street_food,biryani_or_not,bakery_or_not,location,norm_rating,norm_price,norm_delivery_time,Score
Nri Burger Wala,3.3,200,36,0,0,1,1,0,0,Bareilly,0.3599999999999999,0.759493670886076,0.8369565217391305,0.5829856906989543
NRI Pizza Wala,3.4,350,47,0,0,1,1,0,0,Bareilly,0.3999999999999999,0.5696202531645569,0.7771739130434783,0.5470762245459548
NR's Anand Tiffins,4.3,150,43,1,0,0,0,0,0,Hyderabad,0.7599999999999998,0.8227848101265822,0.7989130434782609,0.7842308750687945
NR's Nandini Sudha,4.4,300,27,1,1,0,0,0,0,Hyderabad,0.8,0.6329113924050633,0.8858695652173914,0.7923431480462301
NS Fast Food,3.8,150,27,0,0,1,0,0,0,Nagpur,0.5599999999999998,0.8227848101265822,0.8858695652173914,0.7103178315905337
NSK Life Cafe,3.9,150,32,0,1,0,1,1,0,Nashik,0.5999999999999999,0.8227848101265822,0.8586956521739131,0.7221656576774903
NSP Hotel,4.0,100,21,1,0,0,0,0,0,Salem,0.6399999999999999,0.8860759493670886,0.9184782608695652,0.7727586681342873
NTR Mandi House,3.6,200,35,0,1,0,0,0,0,Nellore,0.48,0.759493670886076,0.8423913043478262,0.644616125481563
NTR Mc Dee,3.5,100,36,1,1,1,0,1,0,Nellore,0.43999999999999995,0.8860759493670886,0.8369565217391305,0.6483021463951568
NU Variety,4.4,150,34,1,1,1,0,0,0,Kolkata,0.8,0.8227848101265822,0.8478260869565217,0.818904788112273
Nu Wan Li,4.2,150,46,0,1,0,0,0,0,Kolkata,0.72,0.8227848101265822,0.782608695652174,0.7593395707209686
Nukkad,4.1,150,44,0,1,0,1,0,0,Jabalpur,0.6799999999999997,0.8227848101265822,0.7934782608695652,0.7426004402861859
Nukkad Cafe,4.5,150,23,0,0,1,0,0,0,Lucknow,0.8399999999999999,0.8227848101265822,0.907608695652174,0.8568395707209686
Nukkad Dhaba,3.2,100,33,0,1,1,0,0,0,Chandigarh,0.32000000000000006,0.8860759493670886,0.8532608695652174,0.593193450742983
Nukkad Fast Food,3.5,300,68,0,1,0,0,0,0,Patna,0.43999999999999995,0.6329113924050633,0.6630434782608696,0.5454953219592735
Nukkad Pe,3.4,200,33,0,0,1,0,0,0,Vadodara,0.3999999999999999,0.759493670886076,0.8532608695652174,0.6078769950467804
Nukkad Ramji Samosa Wala,4.1,150,34,0,1,0,1,0,0,NCR,0.6799999999999997,0.8227848101265822,0.8478260869565217,0.7589047881122728
Nukkad Ramji Samosa Wala,4.1,150,39,0,1,0,1,0,0,Delhi NCR,0.6799999999999997,0.8227848101265822,0.8206521739130435,0.7507526141992293
Nukkad Snax & Coffee Shop,4.1,100,33,0,1,1,0,0,0,Patna,0.6799999999999997,0.8860759493670886,0.8532608695652174,0.7731934507429827
Nukkad The Tea Cafe,4.1,100,33,0,0,1,0,0,0,Raipur,0.6799999999999997,0.8860759493670886,0.8532608695652174,0.7731934507429827
Nukkar Dhaba,3.9,100,24,1,1,0,0,0,0,Chandigarh,0.5999999999999999,0.8860759493670886,0.9021739130434783,0.7478673637864612
Nukkar Dhaba,4.0,100,44,0,1,0,0,0,0,Chandigarh,0.6399999999999999,0.8860759493670886,0.7934782608695652,0.7352586681342872
Numaish Biryani,3.8,100,36,0,1,0,0,1,0,Guwahati,0.5599999999999998,0.8860759493670886,0.8369565217391305,0.7083021463951569
Number 7,3.6,50,38,0,0,0,0,0,0,Jabalpur,0.48,0.9493670886075949,0.8260869565217391,0.6776995046780407
Number One Bhaturewala,3.2,100,51,0,1,0,0,0,0,Agra,0.32000000000000006,0.8860759493670886,0.7554347826086957,0.5638456246560264
Nungambakkam Chaat Corner,3.6,100,46,0,0,0,1,0,0,Chennai,0.48,0.8860759493670886,0.782608695652174,0.6519977985690699
Nurani Biryani,3.6,100,24,0,1,0,0,1,0,Vadodara,0.48,0.8860759493670886,0.9021739130434783,0.6878673637864612
Nurani Caterers,3.7,450,24,0,1,0,0,1,0,Vadodara,0.52,0.4430379746835442,0.9021739130434783,0.6192597688497523
Nurani Tawa Fry & Caterers,3.8,150,25,0,1,0,0,1,0,Vadodara,0.5599999999999998,0.8227848101265822,0.8967391304347826,0.7135787011557511
Nutan Restaurant,4.4,200,29,0,1,0,0,0,0,Ahmedabad,0.8,0.759493670886076,0.875,0.8143987341772153
Nutmeg,4.0,200,20,0,0,1,0,0,1,Bhubaneswar,0.6399999999999999,0.759493670886076,0.9239130434782609,0.7490726472206934
Nutree Sip,4.3,150,18,0,0,0,0,0,0,Vijayawada,0.7599999999999998,0.8227848101265822,0.9347826086956522,0.824991744634012
Nutrela's Bite Restaurant,3.7,100,19,0,1,1,0,0,0,Moradabad,0.52,0.8860759493670886,0.9293478260869565,0.7160195376995047
Nutri Narcos,3.3,250,45,0,1,1,0,0,0,Indore,0.3599999999999999,0.6962025316455696,0.7880434782608696,0.5556535498073747
Nutri Tales,4.2,150,44,0,0,0,0,0,0,Kanpur,0.72,0.8227848101265822,0.7934782608695652,0.762600440286186
Nutrieat,3.5,150,34,0,0,0,0,0,0,Nashik,0.43999999999999995,0.8227848101265822,0.8478260869565217,0.6389047881122729
Nutrieat,4.3,200,40,0,0,0,0,0,0,Jodhpur,0.7599999999999998,0.759493670886076,0.8152173913043479,0.7764639515685194
Nutrihealth Box,4.1,150,53,0,1,1,0,1,0,Raipur,0.6799999999999997,0.8227848101265822,0.7445652173913043,0.7279265272427076
Nutrilitious - Sehat Ka Fal,4.1,100,31,0,0,0,0,0,0,Indore,0.6799999999999997,0.8860759493670886,0.8641304347826086,0.7764543203082002
Nutrimento,3.9,150,38,1,1,1,0,0,0,Indore,0.5999999999999999,0.8227848101265822,0.8260869565217391,0.7123830489818381
NutrioBox,4.2,100,49,0,0,0,0,0,0,Delhi NCR,0.72,0.8860759493670886,0.7663043478260869,0.7671064942212438
NutriPlate India,4.1,300,29,0,0,0,0,0,0,Lucknow,0.6799999999999997,0.6329113924050633,0.875,0.7290822784810125
Nutrition Treat,4.2,100,40,0,1,0,0,0,0,Amritsar,0.72,0.8860759493670886,0.8152173913043479,0.7817804072647221
Nuyrk Pizzeria,3.4,150,25,0,0,0,0,0,0,Indore,0.3999999999999999,0.8227848101265822,0.8967391304347826,0.6335787011557512
Nuyrk Pizzeria,3.5,200,35,0,0,1,1,0,0,Indore,0.43999999999999995,0.759493670886076,0.8423913043478262,0.624616125481563
NV Fast Food,3.5,200,21,1,0,0,1,0,0,Surat,0.43999999999999995,0.759493670886076,0.9184782608695652,0.6474422124380848
Nxtdoor,4.2,250,32,0,0,0,0,1,0,Chennai,0.72,0.6962025316455696,0.8586956521739131,0.7568492019812878
NYC.PIE Pizza,4.0,150,46,0,0,1,0,0,0,NCR,0.6399999999999999,0.8227848101265822,0.782608695652174,0.7193395707209685
Nylon Pav Bhaji,4.2,50,33,1,1,0,1,1,0,Vadodara,0.72,0.9493670886075949,0.8532608695652174,0.8058516785910842
NYPF - New York Pizza Factory,3.7,150,49,0,0,0,0,0,0,Kolkata,0.52,0.8227848101265822,0.7663043478260869,0.6544482663731426
NYPFC - New York Pizza & Fried Chicken,4.4,150,37,0,0,1,0,1,0,Chennai,0.8,0.8227848101265822,0.8315217391304348,0.8140134837644469
O Chicken India - Oil Free Healthy Chicken,4.3,350,34,0,1,0,0,0,0,Chandigarh,0.7599999999999998,0.5696202531645569,0.8478260869565217,0.7482718767198677
O M G Maggi Wala,3.6,150,36,0,0,0,1,0,0,Lucknow,0.48,0.8227848101265822,0.8369565217391305,0.6556439185470555
O Maa Go,3.8,200,45,0,0,0,0,0,0,Guwahati,0.5599999999999998,0.759493670886076,0.7880434782608696,0.668311777655476
O Maa Go,4.2,250,37,0,0,0,0,0,0,Guwahati,0.72,0.6962025316455696,0.8315217391304348,0.7486970280682443
O.T.T(Over The Taste),3.6,200,43,0,1,1,0,0,0,Meerut,0.48,0.759493670886076,0.7989130434782609,0.6315726472206935
O2 Juice Bar,3.4,250,19,0,0,0,0,0,0,Mysore,0.3999999999999999,0.6962025316455696,0.9293478260869565,0.6180448541552008
O2 Rooftop Restaurant,4.0,100,43,0,1,0,0,1,0,Allahabad,0.6399999999999999,0.8860759493670886,0.7989130434782609,0.736889102916896
O4H - Order For Health,4.5,200,47,0,0,0,0,0,0,Bangalore,0.8399999999999999,0.759493670886076,0.7771739130434783,0.8050509080902586
Oasis,4.5,100,48,0,1,0,0,0,0,Kolkata,0.8399999999999999,0.8860759493670886,0.7717391304347826,0.8287369290038524
Oasis - Hotel Park Regency,4.0,100,44,0,1,0,0,0,0,Gorakhpur,0.6399999999999999,0.8860759493670886,0.7934782608695652,0.7352586681342872
Oasis - Radisson Hotel Agra,4.3,350,30,0,1,0,0,0,0,Agra,0.7599999999999998,0.5696202531645569,0.8695652173913043,0.7547936158503026
Oasis Ice Cream Parlour,4.4,400,25,0,0,0,0,0,0,Trivandrum,0.8,0.5063291139240507,0.8967391304347826,0.7702875619152448
Oasis Lounge Bar,4.3,300,33,0,0,0,0,0,0,Bhubaneswar,0.7599999999999998,0.6329113924050633,0.8532608695652174,0.7625605393505778
Oasis Vegan Treats,4.8,250,43,0,0,0,0,0,0,Vadodara,0.9599999999999997,0.6962025316455696,0.7989130434782609,0.858914419372592
Ob La Di Cafe,3.2,150,36,0,0,0,0,0,0,Jodhpur,0.32000000000000006,0.8227848101265822,0.8369565217391305,0.5756439185470557
Oberai Bakers & Cafe,3.9,100,30,0,0,0,1,0,1,Bhubaneswar,0.5999999999999999,0.8860759493670886,0.8695652173913043,0.738084755090809
Oberai Bakers & Cafe,4.0,250,38,0,1,1,0,1,0,Bhubaneswar,0.6399999999999999,0.6962025316455696,0.8260869565217391,0.7070665932856356
Oberai Bakers & Cafe,4.2,250,41,0,1,1,0,1,1,Cuttack,0.72,0.6962025316455696,0.8097826086956522,0.7421752889378096
Oberoi Special,4.0,200,17,0,1,0,0,0,0,Ludhiana,0.6399999999999999,0.759493670886076,0.9402173913043478,0.7539639515685195
Oberoi Special,4.3,100,12,0,0,0,1,0,0,Jalandhar,0.7599999999999998,0.8860759493670886,0.967391304347826,0.8474325811777654
Oberoi Special Chana Bhatura,4.1,150,17,0,1,0,0,0,0,Jalandhar,0.6799999999999997,0.8227848101265822,0.9402173913043478,0.7866221794166206
Oberoi's,4.0,150,32,0,1,0,0,0,0,NCR,0.6399999999999999,0.8227848101265822,0.8586956521739131,0.7421656576774903
Obsessive Coffee Disorder - OCD,3.1,100,33,0,0,1,0,0,0,Dhanbad,0.28,0.8860759493670886,0.8532608695652174,0.573193450742983
O-Cakes,3.8,150,36,0,0,0,0,0,1,Mumbai,0.5599999999999998,0.8227848101265822,0.8369565217391305,0.6956439185470555
O-Cakes,4.0,100,30,0,0,1,0,0,1,Hyderabad,0.6399999999999999,0.8860759493670886,0.8695652173913043,0.758084755090809
O'Camotim,4.0,350,35,0,1,0,0,0,0,Goa,0.6399999999999999,0.5696202531645569,0.8423913043478262,0.6866414419372591
Occasion,3.7,150,38,0,1,0,0,0,0,Guwahati,0.52,0.8227848101265822,0.8260869565217391,0.6723830489818382
Occasion,4.0,100,25,0,0,1,0,0,1,Allahabad,0.6399999999999999,0.8860759493670886,0.8967391304347826,0.7662369290038524
Occasions cakes,3.2,250,21,0,0,0,0,0,1,Jalgaon,0.32000000000000006,0.6962025316455696,0.9184782608695652,0.5747839845899835
Ocean Edge,4.0,250,41,0,1,0,1,1,0,Patna,0.6399999999999999,0.6962025316455696,0.8097826086956522,0.7021752889378096
Oceana Hotel,3.8,150,30,0,1,0,0,1,0,Coimbatore,0.5599999999999998,0.8227848101265822,0.8695652173913043,0.7054265272427076
Ocean's Delight Family Restaurant,3.7,300,43,0,1,0,0,1,0,Solapur,0.52,0.6329113924050633,0.7989130434782609,0.6262561915244909
Ocellus - Hotel Mayura,4.2,100,39,0,1,0,0,0,0,Raipur,0.72,0.8860759493670886,0.8206521739130435,0.7834108420473307
Octant Pizza,3.6,100,34,0,0,1,0,0,0,Vadodara,0.48,0.8860759493670886,0.8478260869565217,0.6715630159603743
OD 02 The Next Level,4.0,250,49,0,1,1,0,0,0,Bhubaneswar,0.6399999999999999,0.6962025316455696,0.7663043478260869,0.6891318106769398
Odd Even,3.2,150,31,0,0,1,0,0,0,Rajkot,0.32000000000000006,0.8227848101265822,0.8641304347826086,0.5837960924600991
Odeon Gupta Paan Palace,4.1,150,17,0,0,0,0,0,0,NCR,0.6799999999999997,0.8227848101265822,0.9402173913043478,0.7866221794166206
Odeya Restaurant,3.8,100,24,0,1,1,1,0,0,Manipal,0.5599999999999998,0.8860759493670886,0.9021739130434783,0.7278673637864612
Odia Dine,3.8,400,47,0,1,0,0,0,0,Bangalore,0.5599999999999998,0.5063291139240507,0.7771739130434783,0.6144179966978535
Odia Khaiba,3.9,200,51,0,1,0,0,0,0,Bangalore,0.5999999999999999,0.759493670886076,0.7554347826086957,0.6785291689598238
Odisha Special Chaat,4.3,50,24,0,0,0,1,0,0,Bhubaneswar,0.7599999999999998,0.9493670886075949,0.9021739130434783,0.8405255916345623
OE Shawarma,4.4,200,33,0,0,1,0,0,0,Madurai,0.8,0.759493670886076,0.8532608695652174,0.8078769950467805
Office Lunch Box,4.3,100,40,0,1,0,0,0,0,Indore,0.7599999999999998,0.8860759493670886,0.8152173913043479,0.8017804072647219
Office Time,4.3,100,35,0,0,0,0,0,0,Bhopal,0.7599999999999998,0.8860759493670886,0.8423913043478262,0.8099325811777656
Officers Club Veg & Non-Veg Restuarant,2.9,200,23,0,1,0,0,0,0,Amravati,0.19999999999999996,0.759493670886076,0.907608695652174,0.5241813428728674
Offlimits Coffee Manali,4.0,350,28,0,1,0,0,0,0,Manali,0.6399999999999999,0.5696202531645569,0.8804347826086957,0.69805448541552
Offline Cafe,3.6,100,38,0,1,1,0,0,0,Kanpur,0.48,0.8860759493670886,0.8260869565217391,0.6650412768299394
Oh ! Northeast,3.4,150,40,0,0,1,0,0,0,Guwahati,0.3999999999999999,0.8227848101265822,0.8152173913043479,0.6091221794166207
Oh Amritsar,4.0,200,43,0,1,1,0,1,0,NCR,0.6399999999999999,0.759493670886076,0.7989130434782609,0.7115726472206935
Oh Axom Cafe,3.1,500,40,0,1,1,1,0,0,Guwahati,0.28,0.3797468354430379,0.8152173913043479,0.4605145844799119
Oh Indore,3.8,150,31,0,1,1,1,0,0,Indore,0.5599999999999998,0.8227848101265822,0.8641304347826086,0.703796092460099
Oh My Govinda,4.0,200,30,1,1,0,0,0,0,Siliguri,0.6399999999999999,0.759493670886076,0.8695652173913043,0.7327682993946064
Oh My Govinda Restaurant and Banquet,3.3,250,40,0,1,0,0,0,0,Siliguri,0.3599999999999999,0.6962025316455696,0.8152173913043479,0.5638057237204182
Oh My Hunger,4.1,150,40,0,0,1,0,0,0,Palakkad,0.6799999999999997,0.8227848101265822,0.8152173913043479,0.7491221794166206
Oh My Shawarma,3.2,200,37,0,0,1,0,0,0,Vijayawada,0.32000000000000006,0.759493670886076,0.8315217391304348,0.5613552559163457
Oh My Shawarma,3.9,150,43,0,1,0,0,0,0,Hyderabad,0.5999999999999999,0.8227848101265822,0.7989130434782609,0.7042308750687947
Oh My Shawarma,4.0,200,47,0,0,1,0,0,0,Chennai,0.6399999999999999,0.759493670886076,0.7771739130434783,0.7050509080902586
Oh Paneer,3.8,350,49,0,1,0,0,0,0,Guwahati,0.5599999999999998,0.5696202531645569,0.7663043478260869,0.6238153549807373
Oh So Peachy,4.2,150,33,0,0,0,0,0,0,Ludhiana,0.72,0.8227848101265822,0.8532608695652174,0.7805352228948816
Oh! Biryani The Taste of Delhi,3.9,150,42,0,0,0,0,1,0,NCR,0.5999999999999999,0.8227848101265822,0.8043478260869565,0.7058613098514033
Oh! Calcutta,4.2,200,35,0,0,0,0,1,0,Bangalore,0.72,0.759493670886076,0.8423913043478262,0.764616125481563
Oh! Calcutta,4.3,100,59,0,0,0,0,1,0,Kolkata,0.7599999999999998,0.8860759493670886,0.7119565217391304,0.7708021463951567
Oh! Calcutta,4.3,300,50,0,1,0,0,0,0,Mumbai,0.7599999999999998,0.6329113924050633,0.7608695652173914,0.73484314804623
Oh! Hunger,4.0,350,24,1,1,0,0,1,0,NCR,0.6399999999999999,0.5696202531645569,0.9021739130434783,0.7045762245459548
Oh! Noodles,4.0,100,38,0,0,1,0,0,0,Allahabad,0.6399999999999999,0.8860759493670886,0.8260869565217391,0.7450412768299395
Oh! Pind,4.1,350,38,0,1,0,0,1,0,NCR,0.6799999999999997,0.5696202531645569,0.8260869565217391,0.701750137589433
Oh! Tangra The Chinese Trail,3.9,100,34,0,1,0,0,0,0,Bhubaneswar,0.5999999999999999,0.8860759493670886,0.8478260869565217,0.7315630159603741
Oh! Yummy,4.1,100,32,0,1,1,1,0,0,Asansol,0.6799999999999997,0.8860759493670886,0.8586956521739131,0.7748238855255916
Ohh Daily - Healthy & Homely Tiffins,4.1,100,31,1,1,0,0,0,0,Mumbai,0.6799999999999997,0.8860759493670886,0.8641304347826086,0.7764543203082002
Ohh Taco,3.2,350,37,0,0,1,0,0,0,Jaipur,0.32000000000000006,0.5696202531645569,0.8315217391304348,0.5233805723720419
Ohri's Cake Nation,4.4,150,30,0,0,0,0,0,1,Hyderabad,0.8,0.8227848101265822,0.8695652173913043,0.8254265272427077
Ohri's Eatmor,4.2,100,37,0,1,1,0,0,0,Hyderabad,0.72,0.8860759493670886,0.8315217391304348,0.7866717116125481
Oindrila Restaurant,3.7,200,59,0,1,0,0,1,0,Kolkata,0.52,0.759493670886076,0.7119565217391304,0.6254856906989543
Oishik Fast Food,4.3,300,34,0,0,0,0,0,0,Siliguri,0.7599999999999998,0.6329113924050633,0.8478260869565217,0.7609301045679691
Ojas Hotel & Resort,4.1,200,44,0,1,0,0,1,0,Durgapur,0.6799999999999997,0.759493670886076,0.7934782608695652,0.7299422124380847
Ojaswi Nutrition,3.7,150,64,0,1,0,1,0,0,Indore,0.52,0.8227848101265822,0.6847826086956521,0.6299917446340121
Ojha Kachoriwala,4.0,100,32,1,0,1,1,0,0,Kanpur,0.6399999999999999,0.8860759493670886,0.8586956521739131,0.7548238855255915
Ok Chicken,4.4,100,30,0,1,0,0,0,0,Guwahati,0.8,0.8860759493670886,0.8695652173913043,0.838084755090809
OK Restaurant,3.7,150,23,0,1,0,1,1,0,Moradabad,0.52,0.8227848101265822,0.907608695652174,0.6968395707209687
Oki Poki - Sushi Dimsum & More,4.3,300,28,0,0,0,0,0,0,Goa,0.7599999999999998,0.6329113924050633,0.8804347826086957,0.7707127132636212
"Oki Poki - Sushi, Dimsum & More",4.0,300,62,0,0,0,0,0,0,Chennai,0.6399999999999999,0.6329113924050633,0.6956521739130435,0.6552779306549257
"Oki Poki - Sushi, Dimsum & More",4.2,300,49,0,0,0,0,0,0,NCR,0.72,0.6329113924050633,0.7663043478260869,0.7164735828288387
Old Agarwal Bhojnalaya,3.8,50,26,0,1,0,0,0,0,Moradabad,0.5599999999999998,0.9493670886075949,0.8913043478260869,0.737264722069345
Old Al-Baik,3.9,150,32,0,0,1,0,0,0,Lucknow,0.5999999999999999,0.8227848101265822,0.8586956521739131,0.7221656576774903
Old And Famous Dhaba,3.2,150,21,0,1,0,0,0,0,Amritsar,0.32000000000000006,0.8227848101265822,0.9184782608695652,0.600100440286186
Old Biryani Corner,4.4,250,31,0,1,0,0,1,0,Gaya,0.8,0.6962025316455696,0.8641304347826086,0.7984796367638965
Old Biryani House,3.9,100,20,0,0,0,0,1,0,Gaya,0.5999999999999999,0.8860759493670886,0.9239130434782609,0.7543891029168959
Old Champaran Meat House,3.4,150,19,0,1,0,0,0,0,Patna,0.3999999999999999,0.8227848101265822,0.9293478260869565,0.6433613098514033
Old Champaran Meat House,3.6,100,46,0,1,0,0,0,0,Varanasi,0.48,0.8860759493670886,0.782608695652174,0.6519977985690699
Old Champaran Mutton House,3.6,250,36,0,1,0,0,0,0,Patna,0.48,0.6962025316455696,0.8369565217391305,0.6303274628508531
Old Dragon,4.0,100,25,0,0,0,0,0,0,Lucknow,0.6399999999999999,0.8860759493670886,0.8967391304347826,0.7662369290038524
Old Green Tandoori Dhaba,4.2,50,20,0,1,0,0,0,0,Jaipur,0.72,0.9493670886075949,0.9239130434782609,0.8270473307649973
Old Grill Cafe,3.6,100,38,0,0,0,0,0,0,Chandigarh,0.48,0.8860759493670886,0.8260869565217391,0.6650412768299394
Old Kartar Vaishno Dhaba,4.1,100,21,0,1,0,0,0,0,Jalandhar,0.6799999999999997,0.8860759493670886,0.9184782608695652,0.7927586681342871
"Old Kolkata Roll Club ""Since -1996""",4.0,200,63,0,1,0,0,0,0,Indore,0.6399999999999999,0.759493670886076,0.6902173913043479,0.6789639515685195
Old Kolkata Roll Corner,4.4,50,25,0,0,0,0,0,0,Allahabad,0.8,0.9493670886075949,0.8967391304347826,0.8588951568519537
Old Kolkata Royal Biryani House,4.0,100,30,0,1,0,0,1,0,Jamshedpur,0.6399999999999999,0.8860759493670886,0.8695652173913043,0.758084755090809
Old Loco Restaurant & Bar,3.7,250,41,0,1,1,0,0,0,Jodhpur,0.52,0.6962025316455696,0.8097826086956522,0.6421752889378095
Old Madrasi Dosa,4.0,150,23,1,0,0,0,0,0,Patiala,0.6399999999999999,0.8227848101265822,0.907608695652174,0.7568395707209685
Old Mahak Restaurant,3.8,100,27,0,1,0,0,0,0,Raipur,0.5599999999999998,0.8860759493670886,0.8858695652173914,0.722976059438635
Old Mota Halwai,4.3,300,22,0,0,1,1,0,0,Patiala,0.7599999999999998,0.6329113924050633,0.9130434782608696,0.7804953219592734
Old Mumbai Ice Cream,4.1,100,16,0,0,0,0,0,0,Sangli,0.6799999999999997,0.8860759493670886,0.9456521739130435,0.8009108420473305
Old Mumbai Ice Cream,4.1,150,15,0,0,0,0,0,0,Solapur,0.6799999999999997,0.8227848101265822,0.9510869565217391,0.789883048981838
Old Pal Dhaba,3.8,100,21,0,1,0,0,1,0,Chandigarh,0.5599999999999998,0.8860759493670886,0.9184782608695652,0.7327586681342872
Old Rishi Dhaba N K,4.1,250,23,0,1,0,0,0,0,Ludhiana,0.6799999999999997,0.6962025316455696,0.907608695652174,0.751523115024766
Old School Cafe,4.4,100,31,1,1,0,0,0,0,Allahabad,0.8,0.8860759493670886,0.8641304347826086,0.8364543203082004
Old Spices,3.9,300,39,0,0,0,0,0,0,NCR,0.5999999999999999,0.6329113924050633,0.8206521739130435,0.6727779306549256
Old Take Away - The Kabab Shop,4.2,250,18,0,1,0,0,0,0,Jaipur,0.72,0.6962025316455696,0.9347826086956522,0.7796752889378095
Old Town,4.3,350,26,0,1,1,0,0,0,Allahabad,0.7599999999999998,0.5696202531645569,0.8913043478260869,0.7613153549807372
Old Town Grill,3.9,250,33,0,1,0,0,0,0,Ajmer,0.5999999999999999,0.6962025316455696,0.8532608695652174,0.695218767198679
Old Zayka Take Away,3.6,100,29,0,1,0,0,0,0,Jaipur,0.48,0.8860759493670886,0.875,0.6797151898734177
Oldest Take Away Abdul Bari,4.3,250,13,0,1,0,0,0,0,Jaipur,0.7599999999999998,0.6962025316455696,0.9619565217391305,0.8078274628508529
Oldskool Cafe & Diner,4.3,150,38,0,0,1,0,0,0,Trivandrum,0.7599999999999998,0.8227848101265822,0.8260869565217391,0.7923830489818381
Olio,4.4,300,57,0,1,0,0,0,0,Guwahati,0.8,0.6329113924050633,0.7228260869565217,0.7434301045679692
Olio - The Wood Fired Pizzeria,3.7,200,41,0,0,1,0,0,0,Ahmedabad,0.52,0.759493670886076,0.8097826086956522,0.6548335167859108
Olio - The Wood Fired Pizzeria,3.7,250,24,0,0,1,0,0,0,Nagpur,0.52,0.6962025316455696,0.9021739130434783,0.6698926802421573
Olio - The Wood Fired Pizzeria,3.8,150,59,0,0,1,0,0,0,Hyderabad,0.5599999999999998,0.8227848101265822,0.7119565217391304,0.6581439185470555
Olio - The Wood Fired Pizzeria,3.9,100,17,0,0,1,0,0,0,Salem,0.5999999999999999,0.8860759493670886,0.9402173913043478,0.7592804072647219
Olio - The Wood Fired Pizzeria,3.9,150,29,0,0,1,0,0,0,Jaipur,0.5999999999999999,0.8227848101265822,0.875,0.7270569620253164
Olio - The Wood Fired Pizzeria,3.9,150,41,0,0,1,0,0,0,Coimbatore,0.5999999999999999,0.8227848101265822,0.8097826086956522,0.7074917446340121
Olio - The Wood Fired Pizzeria,3.9,150,45,0,0,1,0,0,0,Surat,0.5999999999999999,0.8227848101265822,0.7880434782608696,0.7009700055035772
Olio - The Wood Fired Pizzeria,3.9,150,48,0,0,1,0,0,0,Mumbai,0.5999999999999999,0.8227848101265822,0.7717391304347826,0.6960787011557512
Olio - The Wood Fired Pizzeria,4.1,200,33,0,0,1,0,0,0,NCR,0.6799999999999997,0.759493670886076,0.8532608695652174,0.7478769950467803
Olio - The Wood Fired Pizzeria,4.1,250,27,0,0,1,0,0,0,Nashik,0.6799999999999997,0.6962025316455696,0.8858695652173914,0.7450013758943311
"Olio Pizzeria - Original, Best Pizza Award",4.4,150,37,0,0,0,0,0,0,Ahmedabad,0.8,0.8227848101265822,0.8315217391304348,0.8140134837644469
Oliva Lounge Bar,3.6,650,37,0,0,0,0,0,0,Ludhiana,0.48,0.1898734177215189,0.8315217391304348,0.5274312052834342
